size_bytes,price,rating_count_tot,rating_count_ver,user_rating,user_rating_ver,ver,cont_rating,prime_genre,size_100kilo_bytes,price_mms,user_rating_mms,rating_count_mms
94800896,0.0,6542,145,3.0,1.5,3.3.2,12+,Photo & Video,925.79,0.0,0.5,0.002198895677679074
255400960,0.0,123032,608,4.5,4.5,1.29.0,4+,Games,2494.15,0.0,0.875,0.0413594762453041
349272064,6.99,1107,27,4.0,4.5,1.2.3,12+,Games,3410.86,0.02330077669255642,0.75,0.0003718053232706094
65560576,0.0,19977,828,4.0,4.5,2.9.5,4+,Productivity,640.24,0.0,0.75,0.006715355458999722
84125696,0.0,10,0,3.0,0.0,2.10.0,4+,Entertainment,821.54,0.0,0.5,3.0255406052762063e-06
123612160,0.0,277268,223,4.5,4.5,4.11,4+,Games,1207.15,0.0,0.875,0.09320917411145754
36229120,0.0,26,13,3.5,3.0,2.0.0,4+,Navigation,353.8,0.0,0.625,8.404279459100574e-06
321376256,2.99,1474,125,4.5,4.5,1.0.4,12+,Games,3138.44,0.009966998899963333,0.875,0.0004951801457302058
137792512,0.99,4432,61,4.5,4.5,1.2.0,9+,Games,1345.63,0.003300110003666789,0.875,0.0014895744913309857
228352000,0.0,2896,17,4.0,3.0,6.5.14,12+,Sports,2230.0,0.0,0.75,0.0009732155613638465
26939392,4.99,8,0,4.5,0.0,3.0.3,4+,Music,263.08,0.016633887796259877,0.875,2.3531982485481605e-06
46211072,3.99,4006,60,4.0,4.5,4.8.0,4+,Games,451.28,0.013300443348111604,0.75,0.0013463655693479119
113020928,2.99,42078,141,4.5,4.5,3.8.3,9+,Games,1103.72,0.009966998899963333,0.875,0.014145074672022995
80129024,0.0,8,0,5.0,0.0,7.11.0,4+,Shopping,782.51,0.0,1.0,2.3531982485481605e-06
45089792,4.99,1782,114,4.5,4.5,3.6.2,4+,Travel,440.33,0.016633887796259877,0.875,0.0005987208686663249
137375744,6.99,850,448,4.5,4.5,2.1,4+,Games,1341.56,0.02330077669255642,0.875,0.00028540933043105554
108322816,0.0,108183,186,4.5,4.5,1.33.0,9+,Games,1057.84,0.0,0.875,0.03636767041777673
68952064,0.0,47,0,4.0,0.0,9.4.1,4+,Finance,673.36,0.0,0.75,1.5463874204745056e-05
68952064,0.99,23,0,3.5,0.0,9.4.1,4+,Finance,673.36,0.003300110003666789,0.625,7.395765924008505e-06
28961792,0.0,177,0,2.0,0.0,2.80,4+,Travel,282.83,0.0,0.25,5.916612739206804e-05
22560768,0.0,188,0,5.0,0.0,2.0.19,4+,Travel,220.32,0.0,1.0,6.28640103540723e-05
17436862,0.99,11687,11687,4.5,4.5,1.1.3,9+,Games,170.28185546875,0.003300110003666789,0.875,0.003928496390361972
188902400,0.0,46363,213,4.5,4.5,5.1.10,4+,Education,1844.75,0.0,0.875,0.015585568171312833
84973568,0.0,581,0,3.5,0.0,5.7.6,12+,News,829.82,0.0,0.625,0.00019497928345113332
167631872,0.0,1033,8,4.0,3.5,5.4.0,17+,Utilities,1637.03,0.0,0.75,0.0003469286560716717
296433664,1.99,191,1,4.0,5.0,1.12,4+,Education,2894.86,0.006633554451815061,0.75,6.387252388916436e-05
217499648,2.99,28341,184,4.5,5.0,3.8.3,9+,Games,2124.02,0.009966998899963333,0.875,0.00952709119483641
17986560,0.0,28633,402,4.0,3.5,2.1.1,12+,Social Networking,175.65,0.0,0.75,0.009625253178918707
822431744,2.99,504,171,3.5,4.0,1.11.4,4+,Games,8031.56,0.009966998899963333,0.625,0.00016909410271710354
93663232,2.99,3090,869,4.5,4.5,4.1.1,9+,Games,914.68,0.009966998899963333,0.875,0.0010384327699664668
37122048,3.99,132,31,3.5,3.0,1.13,4+,Utilities,362.52,0.013300443348111604,0.625,4.403842436568701e-05
38597632,6.99,35,8,4.5,5.0,8.4.2,4+,Travel,376.93,0.02330077669255642,0.875,1.142982006437678e-05
91877376,2.99,333,140,4.5,4.5,2.2,4+,Health & Fitness,897.24,0.009966998899963333,0.875,0.00011160883121685562
98619392,0.0,29,0,3.5,0.0,6.8.2,12+,Entertainment,963.08,0.0,0.625,9.412792994192642e-06
20587520,4.99,7309,136,5.0,5.0,6.0,4+,Reference,201.05,0.016633887796259877,1.0,0.0024567389714842797
102176768,0.99,278,0,4.5,0.0,2.1.9,9+,Entertainment,997.82,0.003300110003666789,0.875,9.311941640683436e-05
41298944,4.99,33,1,4.5,5.0,3.4.0,4+,Games,403.31,0.016633887796259877,0.875,1.0757477707648735e-05
826970112,4.99,1207,264,3.5,3.5,1.4,4+,Education,8075.88,0.016633887796259877,0.625,0.0004054224411070117
829255680,2.99,130,22,4.0,3.5,1.2,4+,Education,8098.2,0.009966998899963333,0.75,4.336608200895896e-05
971752448,2.99,743,22,3.5,3.5,1.6.82,4+,Entertainment,9489.77,0.009966998899963333,0.625,0.00024943901434610504
23851008,0.0,43,0,2.5,0.0,4.4.0,4+,Utilities,232.92,0.0,0.375,1.4119189491288964e-05
104692736,2.99,8661,117,4.5,4.0,2.0.2,4+,Games,1022.39,0.009966998899963333,0.875,0.0029112424046324387
162386944,4.99,28439,1067,5.0,5.0,3.4,4+,Health & Fitness,1585.81,0.016633887796259877,1.0,0.009560035970316086
25718784,0.99,139,23,4.5,5.0,2.0,4+,Games,251.16,0.003300110003666789,0.875,4.639162261423517e-05
73063424,0.0,1110,30,2.0,2.0,2.3,4+,Sports,713.51,0.0,0.25,0.0003728138368057015
99244032,0.99,245,22,4.5,4.5,1.4.2,4+,Entertainment,969.18,0.003300110003666789,0.875,8.20257675208216e-05
47512576,1.99,3379,776,4.5,5.0,2.0,4+,Entertainment,463.99,0.006633554451815061,0.875,0.0011355862405136694
67424256,0.0,49510,90,3.5,2.0,4.0.12,4+,Social Networking,658.44,0.0,0.625,0.016643498869624414
35096576,0.99,10703,0,4.5,0.0,1.3.0,4+,Games,342.74,0.003300110003666789,0.875,0.0035977039508517735
99796992,2.99,23349,308,4.5,4.0,1.1.5,4+,Education,974.58,0.009966998899963333,0.875,0.007848924672443209
89782272,0.0,162701,1881,4.5,4.5,5.1.0,4+,Education,876.78,0.0,0.875,0.054695050719826534
54000640,0.0,3909,53,5.0,5.0,2.22.0,4+,Photo & Video,527.35,0.0,1.0,0.0013137569650466016
81673216,0.0,11,0,5.0,0.0,5.15.3,17+,Finance,797.59,0.0,1.0,3.3617117836402294e-06
45799424,1.99,3434,58,5.0,5.0,2.4.1,4+,Health & Fitness,447.26,0.006633554451815061,1.0,0.0011540756553236908
45754368,1.99,1186,23,5.0,4.5,2.4.1,4+,Health & Fitness,446.82,0.006633554451815061,1.0,0.00039836284636136725
1139261440,4.99,7717,1748,4.0,4.0,1.7,9+,Games,11125.6,0.016633887796259877,0.75,0.002593896812256801
46076928,0.0,15185,407,4.5,5.0,3.2.5,12+,Social Networking,449.97,0.0,0.875,0.005104423172279325
94110720,0.0,181384,1766,4.0,4.5,4.12.23,4+,Games,919.05,0.0,0.75,0.06097573684520157
89204736,0.0,29,0,3.5,0.0,5.0.4,17+,Sports,871.14,0.0,0.625,9.412792994192642e-06
36946944,0.0,336,8,3.0,3.5,1.7,4+,Education,360.81,0.0,0.5,0.00011261734475194769
56974336,0.0,39391,1724,4.5,4.5,2.16.6,4+,Entertainment,556.39,0.0,0.875,0.013241782715758864
37110784,4.99,819,49,4.0,4.0,1.0.7,9+,Games,362.41,0.016633887796259877,0.75,0.0002749880239017708
96468992,2.99,965,15,4.5,2.0,1.9.1,12+,Health & Fitness,942.08,0.009966998899963333,0.875,0.00032406901594291817
2088777728,0.0,46705,1118,4.5,4.5,3.1.0,17+,Games,20398.22,0.0,0.875,0.015700538714313327
228978688,2.99,5214,76,4.5,4.5,1.7,12+,Games,2236.12,0.009966998899963333,0.875,0.0017524603528116516
129219584,0.0,9879,192,4.5,5.0,4.4.9,4+,Sports,1261.91,0.0,0.875,0.0033206988998798186
158025728,0.0,295211,91,4.5,4.0,1.37,9+,Games,1543.22,0.0,0.875,0.09924109356484322
38211584,3.99,209,103,4.5,4.0,1.0.3,9+,Games,373.16,0.013300443348111604,0.875,6.992360509971678e-05
205271040,0.0,117338,22708,4.5,4.5,2.8.0,12+,Games,2004.6,0.0,0.875,0.03944531755569936
76231680,0.99,14057,79,4.5,4.5,3.2,4+,Photo & Video,744.45,0.003300110003666789,0.875,0.004725222083084707
936792064,2.99,4965,301,4.5,4.5,1.29,12+,Games,9148.36,0.009966998899963333,0.875,0.0016687537293990098
253679616,0.0,42,0,2.0,0.0,2.1.9,4+,Sports,2477.34,0.0,0.25,1.3783018312924941e-05
171192320,1.99,3748,176,4.5,4.0,1.2,9+,Games,1671.8,0.006633554451815061,0.875,0.001259633405329994
105649152,0.0,1987,5,4.0,4.5,6.0.0,17+,Entertainment,1031.73,0.0,0.75,0.0006676359602309496
68373504,4.99,1685,112,4.5,4.5,6.6.2,9+,Health & Fitness,667.71,0.016633887796259877,0.875,0.0005661122643650147
205250560,0.99,17203,553,4.5,4.5,2.8.0,17+,Games,2004.4,0.003300110003666789,0.875,0.005782816610217923
69952512,0.0,22324,543,4.5,4.5,5.24,12+,Games,683.13,0.0,0.875,0.007504349214620084
1820131328,4.99,18822,25,4.5,4.0,1.5.2,12+,Games,17774.72,0.016633887796259877,0.875,0.006327077747989276
59441152,2.99,540,240,4.0,4.0,1.1.1,9+,Games,580.48,0.009966998899963333,0.75,0.00018119626513820838
44660067,0.99,80,35,4.5,4.5,1.1.2,4+,Games,436.133466796875,0.003300110003666789,0.875,2.6557523090757812e-05
537749504,14.99,4558,225,4.5,4.5,1.4.4,9+,Games,5251.46,0.04996833227774259,0.875,0.0015319320598048524
108691456,0.0,34677,313,4.5,4.5,4.9.6,4+,Social Networking,1061.44,0.0,0.875,0.011657071780950861
40968192,0.0,3783,804,4.5,4.0,1.4.69,4+,Games,400.08,0.0,0.875,0.0012713993965727348
611252780,6.99,259,259,4.5,4.5,1.0.0,4+,Games,5969.2654296875,0.02330077669255642,0.875,8.673216401791792e-05
2251403264,3.99,1033,211,4.5,4.5,1.2.1,4+,Games,21986.36,0.013300443348111604,0.875,0.0003469286560716717
42951284,0.99,2630,1469,5.0,5.0,1.3,12+,Games,419.4461328125,0.003300110003666789,1.0,0.0008837940279190164
1829599232,0.0,612532,410,4.5,4.5,2.15.1,12+,Games,17867.18,0.0,0.875,0.20591526805449334
123449344,0.0,115,1,4.5,4.0,1.2.2,4+,Games,1205.56,0.0,0.875,3.8323514333498615e-05
79133696,2.99,401,39,4.0,4.5,2.4,4+,Education,772.79,0.009966998899963333,0.75,0.0001344684713456092
123656192,2.99,6263,172,4.5,4.5,3.1,4+,Business,1207.58,0.009966998899963333,0.875,0.0021051039189155115
126825472,0.0,2739,4,3.5,3.5,1.119.0,9+,Games,1238.53,0.0,0.625,0.0009204366863606949
175430656,2.99,22100,1939,5.0,5.0,6.2.2,4+,Reference,1713.19,0.009966998899963333,1.0,0.007429046870666543
99624960,0.0,15605,1288,4.0,4.5,4.3.41,4+,Photo & Video,972.9,0.0,0.75,0.005245615067192214
634097664,2.99,18758,44,4.0,4.0,4.37.7,4+,Games,6192.36,0.009966998899963333,0.75,0.0063055627925739785
138681344,1.99,3164,107,4.5,4.5,2.0,17+,Games,1354.31,0.006633554451815061,0.875,0.0010633094371654045
77213696,3.99,108,10,3.0,4.0,1.76,4+,Games,754.04,0.013300443348111604,0.5,3.597031608495045e-05
214962176,0.0,96534,188,4.5,4.5,9.8,4+,Education,2099.24,0.0,0.875,0.03245161236101422
18385920,0.0,4878,209,4.0,4.5,5.6,4+,Shopping,179.55,0.0,0.75,0.0016395068368813398
112688128,0.0,11021,9,4.5,4.5,4.1.1,4+,Photo & Video,1100.47,0.0,0.875,0.003704606385571533
49825792,9.99,2951,505,4.0,5.0,3.4.7,4+,Business,486.58,0.03330111003700124,0.75,0.0009917049761738676
177899520,0.0,113709,18,4.0,4.5,4.16.1,4+,Productivity,1737.3,0.0,0.75,0.03822535234941632
27543552,4.99,697,8,2.5,3.0,3.1.23,17+,Social Networking,268.98,0.016633887796259877,0.375,0.00023397514014135998
69116928,0.0,129,2,4.5,4.5,6.3.2,4+,Travel,674.97,0.0,0.875,4.302991083059494e-05
82499584,1.99,1628,14,4.5,5.0,2.0,4+,Games,805.66,0.006633554451815061,0.875,0.0005469505071982654
1161168896,4.99,20113,1153,4.0,4.5,1.6,17+,Games,11339.54,0.016633887796259877,0.75,0.00676107473925723
72671232,0.99,11000,935,4.5,4.5,1.2.8,4+,Games,709.68,0.003300110003666789,0.875,0.003697546790825888
24925184,2.99,196,2,4.5,4.5,2.10.0,4+,Social Networking,243.41,0.009966998899963333,0.875,6.555337978098448e-05
21319680,0.0,16555,1776,4.5,4.0,1.3.2,4+,Productivity,208.2,0.0,0.875,0.005564977686638036
67862528,0.0,2207,20,2.5,1.5,2.95,4+,Finance,662.72,0.0,0.375,0.0007415936194710347
26681344,0.0,4645,28,4.0,4.5,4.1.10,17+,News,260.56,0.0,0.75,0.0015611789523225226
89534464,6.99,235,121,4.5,4.5,2.1,4+,Health & Fitness,874.36,0.02330077669255642,0.875,7.866405573718137e-05
19306496,0.99,482,24,2.5,1.0,3.0.2,12+,Social Networking,188.54,0.003300110003666789,0.375,0.00016169833679309504
1024388096,0.0,41266,153,4.5,3.5,2.9.1,17+,Games,10003.79,0.0,0.875,0.013872103675191408
136165376,0.0,28902,92,4.5,4.5,3.70.20429,4+,Games,1329.74,0.0,0.875,0.009715683225898629
1522363392,0.0,16852,457,4.5,4.5,2.16,12+,Games,14866.83,0.0,0.875,0.005664820526612151
70962176,0.99,4678,205,4.5,4.0,1.8.4,4+,Games,692.99,0.003300110003666789,0.875,0.0015722726012085352
520400896,4.99,95,21,3.5,3.5,1.3.0,4+,Games,5082.04,0.016633887796259877,0.625,3.160009076621816e-05
85116928,0.99,365,3,4.5,4.5,1.6,4+,Games,831.22,0.003300110003666789,0.875,0.00012236630892450436
1272736768,0.0,1385,25,4.5,4.5,2.1.5,4+,Education,12429.07,0.0,0.875,0.00046526091085580777
56379392,0.0,109,2,4.0,3.0,5.2.4,4+,Entertainment,550.58,0.0,0.75,3.6306487263314476e-05
51728384,0.99,61,35,4.5,4.5,1.11,4+,Games,505.16,0.003300110003666789,0.875,2.0170270701841377e-05
109844480,0.0,12177,184,4.0,3.5,5.2.0,4+,Entertainment,1072.7,0.0,0.75,0.004093220267760343
108479488,0.99,128,0,4.5,0.0,6.1.4,17+,News,1059.37,0.003300110003666789,0.875,4.2693739652230915e-05
671744,1.99,93,15,2.5,2.5,6.6,4+,Photo & Video,6.56,0.006633554451815061,0.375,3.092774840949011e-05
186687488,0.0,418033,419,4.5,4.5,3.7.1,4+,Games,1823.12,0.0,0.875,0.14053031003386923
80175104,9.99,571,214,4.5,4.5,2.0,4+,Health & Fitness,782.96,0.03330111003700124,0.875,0.0001916175716674931
68196352,0.0,6088,196,4.5,5.0,4.6.0,4+,Entertainment,665.98,0.0,0.875,0.0020462739627018075
48523264,1.99,4806,153,5.0,4.5,3.2,17+,Productivity,473.86,0.006633554451815061,1.0,0.0016153025120391302
76228608,0.0,17,2,4.5,5.0,5.32,12+,Travel,744.42,0.0,0.875,5.378738853824367e-06
875347968,2.99,4996,732,4.5,4.5,3.0,12+,Games,8548.32,0.009966998899963333,0.875,0.0016791750359282946
185881600,0.0,179111,167,4.5,4.5,3.4.0,17+,Games,1815.25,0.0,0.875,0.060211619756780146
319086592,0.99,12,2,4.5,3.0,2.0.2,4+,Education,3116.08,0.003300110003666789,0.875,3.6978829620042525e-06
18944000,0.0,729,194,3.5,3.5,1.6,4+,Entertainment,185.0,0.0,0.625,0.0002447326178490087
285233152,0.0,8341,156,3.0,4.5,3.18,4+,Health & Fitness,2785.48,0.0,0.5,0.0028036676275559514
13821952,1.99,160,12,4.0,4.0,2.9,4+,Book,134.98,0.006633554451815061,0.75,5.345121735987965e-05
62429184,0.0,82,2,2.5,5.0,3.8,4+,Utilities,609.66,0.0,0.375,2.722986544748586e-05
1032812544,49.99,297,17,4.0,4.5,2.1,4+,Music,10086.06,0.1666388879629321,0.75,9.95066687957508e-05
4255744,4.99,14,0,5.0,0.0,4.3.5,4+,Productivity,41.56,0.016633887796259877,1.0,4.370225318732298e-06
52864000,0.0,9010,165,3.5,1.0,3.4.2,12+,Entertainment,516.25,0.0,0.625,0.0030285661458814826
184817664,0.0,14268,80,4.0,3.5,5.7.5,12+,Music,1804.86,0.0,0.75,0.004796154201719516
185147392,4.99,1051,43,4.5,5.0,1.2,9+,Games,1808.08,0.016633887796259877,0.875,0.0003529797372822241
120232960,0.0,154911,1253,4.5,4.0,4.31.1,12+,Navigation,1174.15,0.0,0.875,0.05207627724037079
96925696,0.0,46859,2808,4.5,4.5,2.8,4+,Games,946.54,0.0,0.875,0.015752309075781387
32724992,1.99,1175,0,4.5,0.0,3.5.2,4+,Photo & Video,319.58,0.006633554451815061,0.875,0.00039466496339936297
159403008,2.99,124,9,4.0,4.5,1.5,4+,Education,1556.67,0.009966998899963333,0.75,4.134905493877482e-05
233041920,0.99,308,56,4.0,4.0,1.3.0,4+,Games,2275.8,0.003300110003666789,0.75,0.00010320455175775504
100749312,1.99,155,63,3.5,3.5,2.46,4+,Games,983.88,0.006633554451815061,0.625,5.177036146805953e-05
18010112,2.99,1225,63,4.0,4.0,4.1.1,4+,Navigation,175.88,0.009966998899963333,0.75,0.00041147352231756413
56923703,1.99,150,120,4.0,4.0,1.2,4+,Games,555.895537109375,0.006633554451815061,0.75,5.008950557623942e-05
21285888,0.99,181,14,4.0,4.0,3.0.3,4+,Entertainment,207.87,0.003300110003666789,0.75,6.051081210552413e-05
48359424,7.99,159,1,3.5,2.0,2.0.4,12+,Medical,472.26,0.02663422114070469,0.625,5.3115046181515625e-05
22281216,0.99,76,4,5.0,5.0,7.3.3,4+,Travel,217.59,0.003300110003666789,1.0,2.521283837730172e-05
49776640,0.0,134,11,3.5,3.5,2.4,4+,Entertainment,486.1,0.0,0.625,4.4710766722415054e-05
343504896,1.99,15430,63,4.5,4.5,1.6.3,12+,Games,3354.54,0.006633554451815061,0.875,0.00518678511097851
266735616,0.0,18749,119,4.5,4.5,5.5,4+,Education,2604.84,0.0,0.875,0.006302537251968702
11104256,0.0,840,0,3.0,0.0,3.31,4+,Sports,108.44,0.0,0.5,0.0002820476186474153
334425088,0.0,47999,691,4.5,4.5,2.1,4+,Productivity,3265.87,0.0,0.875,0.016135544219116376
336831488,0.0,10939,92,4.0,4.5,2.1,4+,Productivity,3289.37,0.0,0.75,0.003677040348945683
221737984,0.0,2057,109,4.5,4.5,2.6.7,12+,Games,2165.41,0.0,0.875,0.0006911679427164312
323411968,0.0,24430,357,4.5,4.5,2.1,4+,Productivity,3158.32,0.0,0.875,0.008212325716254718
265569280,23.99,5,0,5.0,0.0,2.5.1,4+,Reference,2593.45,0.07996933231107703,1.0,1.3446847134560918e-06
373793792,0.0,3936,3,4.0,3.5,5.4.2,4+,Games,3650.33,0.0,0.75,0.0013228335868624302
49837056,0.0,3779,14,4.0,4.5,8.4,4+,Health & Fitness,486.69,0.0,0.75,0.0012700547118592786
124726272,0.0,29078,6,4.5,4.0,9.8,12+,Photo & Video,1218.03,0.0,0.875,0.009774849353290696
114876416,4.99,2433,10,3.5,4.5,1.60000.1,4+,Photo & Video,1121.84,0.016633887796259877,0.625,0.0008175683057813039
109892608,0.0,2369,11,4.5,5.0,3.4,17+,Entertainment,1073.17,0.0,0.875,0.0007960533503660064
3923968,0.99,206,15,4.0,4.5,1.3.6,4+,Photo & Video,38.32,0.003300110003666789,0.75,6.891509156462471e-05
8620032,3.99,105,28,4.5,4.5,3.61,4+,Sports,84.18,0.013300443348111604,0.875,3.496180254985839e-05
75834368,2.99,2319,40,4.5,4.0,2.1.3,4+,Health & Fitness,740.57,0.009966998899963333,0.875,0.0007792447914478052
98576384,0.0,11174,0,3.5,0.0,27.0,12+,Photo & Video,962.66,0.0,0.625,0.0037560405758612285
32718397,0.99,13,2,3.0,3.5,1.1,4+,Games,319.515595703125,0.003300110003666789,0.5,4.034054140368276e-06
142116864,0.0,1,1,5.0,5.0,7.8.5,17+,Entertainment,1387.86,0.0,1.0,0.0
116443136,0.0,11040,644,4.0,4.5,5.4.2,4+,Productivity,1137.14,0.0,0.75,0.0037109936379604493
229460992,0.0,1191,572,4.5,4.5,3.2.2,4+,Games,2240.83,0.0,0.875,0.00040004370225318734
53601280,0.0,2431,14,4.5,4.5,3.1.18,12+,Sports,523.45,0.0,0.875,0.0008168959634245758
6660096,0.0,1,1,1.0,1.0,1.31,4+,Food & Drink,65.04,0.0,0.0,0.0
76704768,4.99,50,0,4.0,0.0,2.28.0,4+,Health & Fitness,749.07,0.016633887796259877,0.75,1.6472387739837126e-05
141524992,1.99,181,3,4.0,3.5,1.2.1,4+,Games,1382.08,0.006633554451815061,0.75,6.051081210552413e-05
27372544,0.0,687,19,3.0,2.5,2.21.0,4+,Shopping,267.31,0.0,0.5,0.00023061342835771975
42894336,0.0,1356,73,2.5,2.5,2.3.6,4+,Food & Drink,418.89,0.0,0.375,0.00045551194668325113
83660800,2.99,421,174,4.5,4.5,1.0.2,9+,Games,817.0,0.009966998899963333,0.875,0.00014119189491288965
74738688,0.0,27421,2544,4.5,4.5,1.9.2,4+,Health & Fitness,729.87,0.0,0.875,0.00921781371074151
121733120,4.99,2145,189,4.5,4.5,1.33,12+,Games,1188.8,0.016633887796259877,0.875,0.0007207510064124652
22910976,3.99,7,0,3.5,0.0,2.2,4+,Education,223.74,0.013300443348111604,0.625,2.0170270701841374e-06
47202304,1.99,26,3,3.0,1.0,1.1,9+,Games,460.96,0.006633554451815061,0.5,8.404279459100574e-06
65385472,0.0,754,21,4.0,4.0,6.6,12+,Games,638.53,0.0,0.75,0.0002531368973081093
28262400,0.99,56,17,4.0,4.0,2.5.0,4+,Games,276.0,0.003300110003666789,0.75,1.848941481002126e-05
16686080,0.0,25193,245,4.5,5.0,5.8.5,17+,Music,162.95,0.0,0.875,0.008468824325346467
72076288,0.0,97,0,4.0,0.0,5.11.1,17+,Shopping,703.87,0.0,0.75,3.2272433122946205e-05
47350282,0.99,3,3,3.5,3.5,1.0.0,4+,Games,462.40509765625,0.003300110003666789,0.625,6.72342356728046e-07
76482560,8.99,10534,20,5.0,5.0,3.4,4+,Education,746.9,0.029967665588852964,1.0,0.0035408910217082537
7669760,2.99,11322,10,5.0,4.5,5.2.4,9+,Productivity,74.9,0.009966998899963333,1.0,0.003805793910259104
9756672,2.99,307,152,4.5,4.5,2.0,4+,Productivity,95.28,0.009966998899963333,0.875,0.00010286838057939102
161335296,0.0,2082,12,5.0,5.0,6.0.1,4+,Photo & Video,1575.54,0.0,1.0,0.0006995722221755317
51642368,0.0,90355,150,3.5,1.5,6.0.2,4+,Photo & Video,504.32,0.0,0.625,0.03037441064990293
92662784,0.99,2505,0,4.5,0.0,2.9.9,4+,Games,904.91,0.003300110003666789,0.875,0.0008417726306235135
15023104,1.99,130,10,2.0,1.5,1.2.3,4+,Productivity,146.71,0.006633554451815061,0.25,4.336608200895896e-05
131316736,24.99,1,1,1.0,1.0,3.0.4,12+,Medical,1282.39,0.0833027767592253,0.0,0.0
6323200,3.99,525,140,4.5,4.5,2.9,4+,Utilities,61.75,0.013300443348111604,0.875,0.00017615369746274803
68932608,1.99,1941,154,4.5,4.5,3.7,4+,Games,673.17,0.006633554451815061,0.875,0.0006521720860262045
256817152,0.99,2232,70,4.5,3.5,1.4,12+,Games,2507.98,0.003300110003666789,0.875,0.0007499978989301353
24890368,0.0,66002,3238,4.5,4.5,3.1,4+,Games,243.07,0.0,0.875,0.02218763394320388
213117952,0.0,198,2,4.5,1.0,5.24.1,17+,Shopping,2081.23,0.0,0.875,6.622572213771253e-05
308125696,1.99,104,54,4.0,4.0,1.5,4+,Games,3009.04,0.006633554451815061,0.75,3.462563137149437e-05
186056704,0.0,14,0,5.0,0.0,7.21.2,17+,Finance,1816.96,0.0,1.0,4.370225318732298e-06
278532096,0.0,41428,20,4.5,4.5,2.17,9+,Games,2720.04,0.0,0.875,0.01392656340608638
89981952,1.99,3025,275,4.5,4.5,1.5,9+,Games,878.73,0.006633554451815061,0.875,0.0010165816433728052
240980992,4.99,96,0,3.0,0.0,2.0,12+,Games,2353.33,0.016633887796259877,0.5,3.193626194458218e-05
118532096,0.0,2,2,2.5,2.5,7.3.3,12+,Games,1157.54,0.0,0.375,3.3617117836402295e-07
123812864,0.0,5230,73,4.0,4.5,3.4,4+,Games,1209.11,0.0,0.75,0.001757839091665476
131642368,0.0,80308,489,4.5,4.5,7.3.3,12+,Games,1285.57,0.0,0.875,0.026996898820879592
87406592,0.99,2298,63,4.0,4.5,1.8,9+,Games,853.58,0.003300110003666789,0.75,0.0007721851967021607
218399744,1.99,14912,151,4.0,4.0,1.7.0,9+,Games,2132.81,0.006633554451815061,0.75,0.005012648440585946
130438144,0.0,78,6,4.0,4.0,7.3.3,4+,Games,1273.81,0.0,0.75,2.5885180734029766e-05
39256064,9.99,166,16,4.5,5.0,2.3.3,4+,Photo & Video,383.36,0.03330111003700124,0.875,5.5468244430063787e-05
38045696,0.0,13237,102,3.5,3.5,3.2,4+,Entertainment,371.54,0.0,0.625,0.004449561716826208
147123200,0.0,464312,444,4.5,4.5,4.6.0,9+,Games,1436.75,0.0,0.875,0.15608797599737786
361828352,4.99,4422,2200,4.0,4.0,1.16,9+,Games,3533.48,0.016633887796259877,0.75,0.0014862127795473455
843794432,19.99,2747,183,4.5,5.0,5.0.3,12+,Medical,8240.18,0.06663555451848395,0.875,0.0009231260557876071
15147008,0.99,53,42,4.5,4.5,1.1.2,4+,Health & Fitness,147.92,0.003300110003666789,0.875,1.7480901274929195e-05
35823616,0.0,1205,2,3.0,5.0,3.1.11,4+,Entertainment,349.84,0.0,0.5,0.00040475009875028367
70336512,0.0,198050,94315,4.5,4.5,1.9,4+,Games,686.88,0.0,0.875,0.06657836570381638
98507776,0.0,267394,1763,4.5,4.5,6.0.1,9+,Games,961.99,0.0,0.875,0.08988981989629119
34690172,0.99,10477,10477,4.5,4.5,1.0,17+,Games,338.7712109375,0.003300110003666789,0.875,0.0035217292645415045
20610048,3.99,594,68,4.5,5.0,4.6.1,4+,Photo & Video,201.27,0.013300443348111604,0.875,0.00019934950876986562
292712448,1.99,6419,531,4.5,5.0,1.9.2,9+,Games,2858.52,0.006633554451815061,0.875,0.002157546622740299
438824960,2.99,11447,726,5.0,5.0,1.9.2,9+,Games,4285.4,0.009966998899963333,1.0,0.0038478153075546064
1080938496,0.0,43770,722,4.5,4.5,2.0.0,4+,Games,10556.04,0.0,0.875,0.014713876305814921
394020864,0.0,6009,16,3.5,4.0,2.10.0,4+,Entertainment,3847.86,0.0,0.625,0.0020197164396110498
16607232,0.99,34,2,4.0,5.0,1.13.24,4+,Health & Fitness,162.18,0.003300110003666789,0.75,1.1093648886012758e-05
23047168,0.0,445,12,4.5,5.0,1.13.24,4+,Health & Fitness,225.07,0.0,0.875,0.00014926000319362618
133768192,0.0,9875,33,4.5,4.0,1.7.3,4+,Games,1306.33,0.0,0.875,0.0033193542151663626
88886272,0.0,4818,53,4.5,4.5,2.9.2,4+,Photo & Video,868.03,0.0,0.875,0.0016193365661794985
67586048,0.0,53,1,2.5,5.0,6.0.8,4+,Shopping,660.02,0.0,0.375,1.7480901274929195e-05
89138176,0.0,8014,59,4.5,5.0,2.16,17+,Sports,870.49,0.0,0.875,0.0026937396522309157
20853760,2.99,322,13,4.5,5.0,2.6,4+,Education,203.65,0.009966998899963333,0.875,0.00010791094825485137
209825792,0.0,5237,129,4.5,4.5,1.597,12+,Games,2049.08,0.0,0.875,0.001760192289914024
